id,query_string,repository_id,repository_url,project_url,version,type,title,description,language,doi,upload_date,download_date,download_repository_folder,download_project_folder,download_version_folder,download_method
193,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/TSDWHO&version=1.1,,QDA_PROJECT,01_ReadMeFile_KnowingDoingFeeling.txt,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:44.314954+00:00,dataverse,doi_10.18710_SK0R1N_TSDWHO,,SCRAPING
194,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/WWDAWB&version=1.1,,QDA_PROJECT,Assignment-based measures for assessing IL skills.pdf,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:46.218440+00:00,dataverse,doi_10.18710_SK0R1N_WWDAWB,,SCRAPING
195,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/RICKXK&version=1.1,,QDA_PROJECT,Assignment_based_measures_assessing_IL_skills.txt,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:48.410419+00:00,dataverse,doi_10.18710_SK0R1N_RICKXK,,SCRAPING
196,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/GT9MPM&version=1.1,,QDA_PROJECT,Consent_form.txt,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:50.533905+00:00,dataverse,doi_10.18710_SK0R1N_GT9MPM,,SCRAPING
197,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/OAFYBZ&version=1.1,,QDA_PROJECT,DataFile_KnowingDoingFeeling_CrossSectional_sample.csv,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:52.398340+00:00,dataverse,doi_10.18710_SK0R1N_OAFYBZ,,SCRAPING
198,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/IZ0B0A&version=1.1,,QDA_PROJECT,DataFile_KnowingDoingFeeling_CrossSectional_sample.dat,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:54.471230+00:00,dataverse,doi_10.18710_SK0R1N_IZ0B0A,,SCRAPING
199,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/3ZLWFV&version=1.1,,QDA_PROJECT,DataFile_KnowingDoingFeeling_CrossSectional_sample.sav,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:56.551412+00:00,dataverse,doi_10.18710_SK0R1N_3ZLWFV,,SCRAPING
200,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/QVNJKN&version=1.1,,QDA_PROJECT,DataFile_KnowingDoingFeeling_Longitudinal_sample.csv,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:29:58.495701+00:00,dataverse,doi_10.18710_SK0R1N_QVNJKN,,SCRAPING
201,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/SK0R1N/XR595H&version=1.1,,QDA_PROJECT,DataFile_KnowingDoingFeeling_Longitudinal_sample.dat,"This data set contains the replication data and supplements for the article ""Knowing, Doing, and Feeling: A three-year, mixed-methods study of undergraduates’ information literacy development."" The survey data is from two samples:  - cross-sectional sample (different students at the same point in time) - longitudinal sample (the same students and different points in time)Surveys were distributed via Qualtrics during the students' first and sixth semesters. Quantitative and qualitative data were collected and used to describe students' IL development over 3 years. Statistics from the quantitative data were analyzed in SPSS. The qualitative data was coded and analyzed thematically in NVivo. The qualitative, textual data is from semi-structured interviews with sixth-semester students in psychology at UiT, both focus groups and individual interviews. All data were collected as part of the contact author's PhD research on information literacy (IL) at UiT. The following files are included in this data set: 1. A README file which explains the quantitative data files. (2 file formats: .txt, .pdf)2. The consent form for participants (in Norwegian). (2 file formats: .txt, .pdf)3. Six data files with survey results from UiT psychology undergraduate students for the cross-sectional (n=209) and longitudinal (n=56) samples, in 3 formats (.dat, .csv, .sav). The data was collected in Qualtrics from fall 2019 to fall 2022. 4. Interview guide for 3 focus group interviews. File format: .txt5. Interview guides for 7 individual interviews - first round (n=4) and second round (n=3). File format: .txt 6. The 21-item IL test (Tromsø Information Literacy Test = TILT), in English and Norwegian. TILT is used for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item. This test is a ""KNOW-measure,"" intended to measure what students know about information literacy. (2 file formats: .txt, .pdf)7. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (Tromsø Interest Questionnaire - TRIQ); c) Survey questions about IL and interest, need, and intent. (2 file formats: .txt, .pdf)8. Information about the assignment-based measures used to measure what students do in practice when evaluating and using sources. Students were evaluated with these measures in their first and sixth semesters. (2 file formats: .txt, .pdf)9. The Norwegain Centre for Research Data's (NSD) 2019 assessment of the notification form for personal data for the PhD research project. In Norwegian. (Format: .pdf)",,https://doi.org/10.18710/SK0R1N,2022,2026-04-17T21:30:00.913971+00:00,dataverse,doi_10.18710_SK0R1N_XR595H,,SCRAPING
202,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.23642/USN.28151654/PW2VU6&version=1.0,,QDA_PROJECT,Learning Activities NMRR Questionnaire English Version.pdf,"DATASET MIGRATED FROM FIGSHARE: A cross-sectional study was performed to examine how the students in a master's program in accounting/auditing perceive their own learning and their capacity for lifelong learning, taking into consideration various learning activities. Our findings suggest that, from the students' perspective, the most important learning activities are lectures and participation in colloquium groups. Students do not experience reading course literature as a particularly important learning activity.",,https://doi.org/10.23642/USN.28151654,2025,2026-04-17T21:30:03.492552+00:00,dataverse,doi_10.23642_USN.28151654_PW2VU6,,SCRAPING
203,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.23642/USN.28151654/VJO4KE&version=1.0,,QDA_PROJECT,USN_Readme.txt,"DATASET MIGRATED FROM FIGSHARE: A cross-sectional study was performed to examine how the students in a master's program in accounting/auditing perceive their own learning and their capacity for lifelong learning, taking into consideration various learning activities. Our findings suggest that, from the students' perspective, the most important learning activities are lectures and participation in colloquium groups. Students do not experience reading course literature as a particularly important learning activity.",,https://doi.org/10.23642/USN.28151654,2025,2026-04-17T21:30:05.895126+00:00,dataverse,doi_10.23642_USN.28151654_VJO4KE,,SCRAPING
204,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/HQOJHS/JEMGCI&version=1.3,,QDA_PROJECT,01_README_file_IL_and_Metacognition.txt,"This data set contains the replication data and supplements for the article ""Is information literacy ability, and metacognition of that ability, related to interest, gender or education level? A cross-sectional study of higher education students"". The data was collected as part of the contact author's PhD research on information literacy (IL). The following files are included in this data set: 1. A 21-item information literacy test for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item, and the correct answer is indicated. The English and Norwegian versions of the test are included in this file. 2. A data file with survey results from 760 Norwegian and international students at three levels of higher education: bachelor, master's and PhD. The data was collected in Qualtrics from fall 2019 to fall 2020. 3. A README file which explains the data file. 4. Supplement 1 contains supplementary descriptive statistics and analyses regarding students' estimated test scores. 5. Supplement 2 contains supplementary descriptive statistics for survey questions regarding students' interest in being/becoming information literate, their need for more skills in IL, and the effort they are willing to put into developing stronger IL skills. 6. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (TRIQ); c) Survey questions about IL and interest, need, and intent. 7. The project's data management plan, sent to Norwegian Centre for Research Data (in Norwegian). 8. Norwegian Centre for Research Data's approval of the Data Management Plan (in Norwegian). 9. Consent form for participants in Norway (in Norwegian).",,https://doi.org/10.18710/HQOJHS,2021,2026-04-17T21:30:07.792514+00:00,dataverse,doi_10.18710_HQOJHS_JEMGCI,,SCRAPING
205,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/HQOJHS/JKYEQQ&version=1.3,,QDA_PROJECT,Consent_form.pdf,"This data set contains the replication data and supplements for the article ""Is information literacy ability, and metacognition of that ability, related to interest, gender or education level? A cross-sectional study of higher education students"". The data was collected as part of the contact author's PhD research on information literacy (IL). The following files are included in this data set: 1. A 21-item information literacy test for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item, and the correct answer is indicated. The English and Norwegian versions of the test are included in this file. 2. A data file with survey results from 760 Norwegian and international students at three levels of higher education: bachelor, master's and PhD. The data was collected in Qualtrics from fall 2019 to fall 2020. 3. A README file which explains the data file. 4. Supplement 1 contains supplementary descriptive statistics and analyses regarding students' estimated test scores. 5. Supplement 2 contains supplementary descriptive statistics for survey questions regarding students' interest in being/becoming information literate, their need for more skills in IL, and the effort they are willing to put into developing stronger IL skills. 6. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (TRIQ); c) Survey questions about IL and interest, need, and intent. 7. The project's data management plan, sent to Norwegian Centre for Research Data (in Norwegian). 8. Norwegian Centre for Research Data's approval of the Data Management Plan (in Norwegian). 9. Consent form for participants in Norway (in Norwegian).",,https://doi.org/10.18710/HQOJHS,2021,2026-04-17T21:30:09.849660+00:00,dataverse,doi_10.18710_HQOJHS_JKYEQQ,,SCRAPING
206,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/HQOJHS/TCCDRR&version=1.3,,QDA_PROJECT,Datafile_IL_and_Metacognition.txt,"This data set contains the replication data and supplements for the article ""Is information literacy ability, and metacognition of that ability, related to interest, gender or education level? A cross-sectional study of higher education students"". The data was collected as part of the contact author's PhD research on information literacy (IL). The following files are included in this data set: 1. A 21-item information literacy test for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item, and the correct answer is indicated. The English and Norwegian versions of the test are included in this file. 2. A data file with survey results from 760 Norwegian and international students at three levels of higher education: bachelor, master's and PhD. The data was collected in Qualtrics from fall 2019 to fall 2020. 3. A README file which explains the data file. 4. Supplement 1 contains supplementary descriptive statistics and analyses regarding students' estimated test scores. 5. Supplement 2 contains supplementary descriptive statistics for survey questions regarding students' interest in being/becoming information literate, their need for more skills in IL, and the effort they are willing to put into developing stronger IL skills. 6. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (TRIQ); c) Survey questions about IL and interest, need, and intent. 7. The project's data management plan, sent to Norwegian Centre for Research Data (in Norwegian). 8. Norwegian Centre for Research Data's approval of the Data Management Plan (in Norwegian). 9. Consent form for participants in Norway (in Norwegian).",,https://doi.org/10.18710/HQOJHS,2021,2026-04-17T21:30:11.794783+00:00,dataverse,doi_10.18710_HQOJHS_TCCDRR,,SCRAPING
207,,2,https://dataverse.no,https://dataverse.no/file.xhtml?persistentId=doi:10.18710/HQOJHS/WDXTZQ&version=1.3,,QDA_PROJECT,IL_knowledge_test.pdf,"This data set contains the replication data and supplements for the article ""Is information literacy ability, and metacognition of that ability, related to interest, gender or education level? A cross-sectional study of higher education students"". The data was collected as part of the contact author's PhD research on information literacy (IL). The following files are included in this data set: 1. A 21-item information literacy test for assessing students' knowledge of three aspects of IL: evaluating sources, using sources, and seeking information. The test is multiple choice, with four alternative answers for each item, and the correct answer is indicated. The English and Norwegian versions of the test are included in this file. 2. A data file with survey results from 760 Norwegian and international students at three levels of higher education: bachelor, master's and PhD. The data was collected in Qualtrics from fall 2019 to fall 2020. 3. A README file which explains the data file. 4. Supplement 1 contains supplementary descriptive statistics and analyses regarding students' estimated test scores. 5. Supplement 2 contains supplementary descriptive statistics for survey questions regarding students' interest in being/becoming information literate, their need for more skills in IL, and the effort they are willing to put into developing stronger IL skills. 6. Survey questions related to interest - specifically students' interest in being or becoming information literate - in 3 parts (all in English and Norwegian): a) information and questions about the 4 phases of interest; b) interest questionnaire with 26 items in 7 subscales (TRIQ); c) Survey questions about IL and interest, need, and intent. 7. The project's data management plan, sent to Norwegian Centre for Research Data (in Norwegian). 8. Norwegian Centre for Research Data's approval of the Data Management Plan (in Norwegian). 9. Consent form for participants in Norway (in Norwegian).",,https://doi.org/10.18710/HQOJHS,2021,2026-04-17T21:30:13.788150+00:00,dataverse,doi_10.18710_HQOJHS_WDXTZQ,,SCRAPING
